x	y	p	dl.theta_l	Aldicarb	Oxime	Sulfoxide	Sulfoxide_ox	Sulfone	Sulfone_ox
0.0992063492063492	-0.4529411764705883	-7326.144411764704	0.25865913355868536	0	0	0	0	0	0
0.11904761904761901	-0.5058823529411769	-6806.968823529405	0.26440818418807716	0	0	0	0	0	0
0.1388888888888889	-0.5588235294117649	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.15873015873015878	-0.6117647058823532	-5768.617647058821	0.27652273582017184	0	0	0	0	0	0
0.17857142857142855	-0.6647058823529413	-5249.442058823528	0.2828611519584013	0	0	0	0	0	0
0.19841269841269837	-0.7176470588235297	-4730.266470588233	0.2893537952952698	0	0	0	0	0	0
0.21825396825396826	-0.7705882352941179	-4211.090882352938	0.295959964204804	0	0	0	0	0	0
0.23809523809523808	-0.8235294117647061	-3691.9152941176444	0.30262167468061474	0	0	0	0	0	0
0.25793650793650796	-0.8764705882352946	-3172.739705882348	0.3092586831483607	0	0	0	0	0	0
0.2777777777777778	-0.9294117647058824	-2653.564117647059	0.31576231891440676	0	0	0	0	0	0
0.29761904761904767	-0.9823529411764707	-2134.388529411764	0.3219877122333996	0	0	0	0	0	0
0.3174603174603175	-1.0352941176470587	-1615.2129411764718	0.32774330184469697	0	0	0	0	0	0
0.3373015873015874	-1.0882352941176476	-1096.0373529411702	0.3327738778061127	0	0	0	0	0	0
0.3571428571428572	-1.1411764705882352	-576.8617647058826	0.33672142858248255	0	0	0	0	0	0
0.3769841269841269	-1.1941176470588237	-57.68617647058588	0.3389420682173255	0	0	0	0	0	0
0.3968253968253968	-1.3	980.6650000000009	0.33899999999999997	0	0	0	0	0	0
0.3968253968253968	-1.2470588235294113	461.48941176470186	0.33899999999999997	0	0	0	0	0	0
0.0992063492063492	-0.4	-7845.32	0.25312295071867746	0	0	0	0	0	0
0.11904761904761901	-0.4529411764705883	-7326.144411764704	0.25865913355868536	0	0	0	0	0	0
0.13888888888888892	-0.5058823529411769	-6806.968823529405	0.26440818418807716	0	0	0	0	0	0
0.15873015873015878	-0.5588235294117649	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.17857142857142855	-0.6117647058823532	-5768.617647058821	0.27652273582017184	0	0	0	0	0	0
0.19841269841269843	-0.664705882352941	-5249.442058823532	0.2828611519584012	0	0	0	0	0	0
0.21825396825396826	-0.7176470588235295	-4730.2664705882335	0.2893537952952698	0	0	0	0	0	0
0.23809523809523808	-0.7705882352941179	-4211.090882352938	0.295959964204804	0	0	0	0	0	0
0.25793650793650796	-0.8235294117647061	-3691.9152941176444	0.30262167468061474	0	0	0	0	0	0
0.2777777777777778	-0.8764705882352941	-3172.7397058823535	0.3092586831483607	0	0	0	0	0	0
0.29761904761904767	-0.9294117647058824	-2653.564117647059	0.31576231891440676	0	0	0	0	0	0
0.31746031746031755	-0.9823529411764707	-2134.388529411764	0.3219877122333996	0	0	0	0	0	0
